householdID,total_ppl,own_rent,square_foot,household_income,number_pets,region,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
7164,1.0,own,2818,60099.83,1,Middlesex,2351.52,4695.66,1.0,No
7165,1.0,rent,2663,73307.68,1,North Shore,3602.61,2297.74,1.0,No
7166,1.0,own,3612,78418.29,1,North Shore,2956.01,2787.82,1.0,No
7167,2.0,own,3387,94413.4,2,Middlesex,2925.93,5758.32,2.0,No
7168,1.0,own,3762,80770.17,2,MetroWest,5407.43,4349.52,1.0,No
7169,2.0,own,2185,91086.56,2,Middlesex,2308.07,5179.34,2.0,Yes
7170,0.0,own,1931,113635.36,0,Suffolk,2304.35,3556.35,0.0,No
7171,1.0,own,4009,84997.95,1,Middlesex,5487.06,4925.55,1.0,Yes
7172,2.0,rent,3337,80810.37,2,North Shore,4890.41,4207.31,2.0,No
7173,0.0,own,2669,125160.68,2,Suffolk,3773.38,4814.35,0.0,No
7174,0.0,own,2833,115408.39,0,MetroWest,5428.27,4198.91,0.0,No
7175,2.0,own,3907,95126.64,3,South Shore,3677.99,3661.31,2.0,No
7176,2.0,own,3457,58085.98,1,South Shore,3884.0,3810.31,2.0,No
7177,0.0,own,3382,89429.29,2,Suffolk,3806.9,4229.54,0.0,No
7178,0.0,own,2843,80961.25,1,Suffolk,4683.67,3886.64,0.0,No
7179,1.0,rent,3134,121354.5,1,Suffolk,2192.26,4354.9,1.0,No
7180,1.0,own,3576,100802.23,1,Suffolk,3568.28,4602.79,1.0,No
7181,2.0,own,2676,119630.54,2,MetroWest,5160.39,5426.12,2.0,No
7182,3.0,own,4741,74862.1,1,Middlesex,2927.44,4036.83,3.0,Yes
7183,1.0,own,2918,62271.33,2,South Shore,3859.27,3572.36,1.0,Yes
7184,3.0,own,3703,76745.11,2,South Shore,3851.03,3325.92,3.0,No
7185,2.0,own,3495,26202.46,0,North Shore,1438.1,3227.64,2.0,No
7186,2.0,own,4405,74889.96,2,Middlesex,3414.9,4441.57,2.0,No
7187,2.0,own,2966,47405.06,2,Middlesex,2675.07,4176.94,2.0,Yes
7188,2.0,rent,2456,103107.09,1,South Shore,2214.12,4244.93,2.0,Yes
7189,2.0,rent,3278,57867.8,1,North Shore,2545.67,3481.55,2.0,No
7190,0.0,own,2014,85870.56,2,Suffolk,3163.65,4428.64,0.0,No
7191,2.0,own,2684,108810.13,0,MetroWest,4848.12,3285.65,2.0,Yes
7192,2.0,own,3006,78423.45,2,North Shore,3971.77,4041.33,2.0,No
7193,1.0,rent,2763,62717.28,3,North Shore,2057.19,4304.08,1.0,No
7194,2.0,own,2826,64158.57,2,South Shore,2595.43,3819.43,2.0,No
7195,2.0,own,1983,63048.91,2,Middlesex,572.62,4320.82,2.0,No
7196,2.0,own,3488,137145.57,1,MetroWest,6650.3,3776.97,2.0,Yes
7197,0.0,own,4765,112643.5,0,Suffolk,5362.1,4414.22,0.0,No
7198,2.0,rent,2314,57547.02,2,Middlesex,2676.14,4616.83,2.0,Yes
7199,2.0,own,3268,88503.17,1,South Shore,3334.98,4154.37,2.0,No
7200,2.0,rent,2865,39550.21,2,South Shore,3053.38,3564.23,2.0,No
7201,1.0,own,3892,101473.24,1,Middlesex,2769.45,3457.45,1.0,No
7202,1.0,own,2732,87293.5,2,Middlesex,4521.56,2597.77,1.0,No
7203,1.0,own,2774,52235.3,3,North Shore,2989.25,1931.61,1.0,No
7204,1.0,own,3083,99815.25,1,Suffolk,3211.3,4007.22,1.0,No
7205,2.0,rent,1739,76106.27,0,North Shore,1565.23,3166.48,2.0,No
7206,2.0,own,3034,91078.59,3,Middlesex,3135.36,3095.49,2.0,No
7207,0.0,rent,2599,81776.89,1,Middlesex,3598.58,3328.56,0.0,No
7208,2.0,own,4374,112053.9,1,South Shore,3648.59,3963.32,2.0,No
7209,2.0,rent,2059,115789.95,0,MetroWest,3834.75,3947.94,2.0,No
7210,3.0,own,3971,43505.8,1,North Shore,2027.33,4587.81,3.0,No
7211,2.0,own,2651,49483.09,0,North Shore,1279.53,2432.22,2.0,No
7212,1.0,own,3173,47052.7,0,Middlesex,2130.45,3536.81,1.0,No
7213,2.0,own,3582,111890.37,2,MetroWest,5190.1,4352.74,2.0,No
7214,1.0,rent,1893,59052.18,1,Suffolk,5345.5,3672.68,1.0,No
7215,2.0,own,2988,126323.24,2,MetroWest,6077.21,4145.19,2.0,No
7216,3.0,own,4230,65802.24,1,South Shore,2133.86,4257.11,3.0,No
7217,0.0,own,3668,75301.76,1,Suffolk,4637.54,3716.35,0.0,No
7218,1.0,own,2588,69747.08,2,Middlesex,3514.38,2784.04,1.0,No
7219,2.0,own,3440,56082.71,1,North Shore,1604.24,3461.88,2.0,No
7220,1.0,own,3426,77232.7,2,Middlesex,3419.38,3162.58,1.0,No
7221,1.0,own,4609,86425.76,0,South Shore,1503.07,3494.51,1.0,No
7222,2.0,own,3188,63637.6,2,North Shore,2980.65,3319.5,2.0,No
7223,1.0,own,3123,97074.62,3,Suffolk,4231.2,4192.74,1.0,No
7224,1.0,own,2202,48292.79,2,North Shore,3222.04,3185.37,1.0,No
7225,4.0,own,3505,69847.7,1,North Shore,1924.69,3901.47,4.0,No
7226,3.0,rent,2692,92341.07,2,North Shore,1761.63,2389.94,3.0,No
7227,1.0,own,3389,117114.02,2,Suffolk,4345.29,4049.21,1.0,Yes
7228,2.0,own,2357,75862.98,1,South Shore,2489.44,3281.8,2.0,No
7229,2.0,own,4800,95135.26,3,MetroWest,5393.65,4324.27,2.0,No
7230,2.0,own,3868,102680.98,1,MetroWest,4968.69,4801.29,2.0,No
7231,2.0,rent,2160,99004.24,0,MetroWest,4885.4,4898.33,2.0,No
7232,2.0,own,2837,33032.91,1,North Shore,3152.21,3900.9,2.0,Yes
7233,2.0,rent,2328,69610.41,2,Suffolk,3731.28,2546.66,2.0,No
7234,2.0,own,1464,88510.47,0,MetroWest,6016.92,4541.89,2.0,Yes
7235,0.0,own,3062,101119.2,2,South Shore,3914.65,3382.49,0.0,No
7236,2.0,own,4902,81969.47,1,Middlesex,3674.53,4395.83,2.0,Yes
7237,1.0,rent,2990,96129.65,3,Suffolk,3905.29,2462.32,1.0,No
7238,1.0,own,3813,93659.83,2,South Shore,3930.13,4282.59,1.0,No
7239,1.0,rent,3271,140752.03,1,MetroWest,3367.75,4324.8,1.0,Yes
7240,1.0,rent,2884,85322.17,1,Middlesex,4082.5,4111.66,1.0,No
7241,2.0,own,2980,90132.04,1,Suffolk,2842.83,3713.64,2.0,No
7242,0.0,own,4405,70346.31,2,Middlesex,4120.84,3056.48,0.0,No
7243,2.0,own,2592,75728.14,3,North Shore,1676.55,3908.66,2.0,No
7244,1.0,own,1977,85580.97,2,Suffolk,4997.7,3715.34,1.0,No
7245,1.0,own,2668,71920.46,2,South Shore,4297.67,3462.23,1.0,Yes
7246,2.0,own,4357,67082.66,1,Middlesex,3137.07,3787.95,2.0,No
7247,2.0,own,2211,28735.74,2,North Shore,2103.84,2972.62,2.0,No
7248,2.0,own,3790,116660.91,0,MetroWest,7245.43,4616.07,2.0,No
7249,1.0,own,2959,63817.12,2,Suffolk,3210.67,4603.18,1.0,No
7250,2.0,own,2816,91929.9,3,MetroWest,5379.28,5107.18,2.0,No
7251,1.0,own,3994,137154.06,1,MetroWest,5516.74,4160.22,1.0,No
7252,2.0,own,3893,93708.28,1,North Shore,1971.99,3321.85,2.0,No
7253,3.0,own,4021,93380.4,2,North Shore,1598.26,2758.03,3.0,Yes
7254,1.0,own,2046,64616.73,2,South Shore,1946.22,3656.38,1.0,Yes
7255,2.0,own,3795,95405.28,2,South Shore,4426.03,3059.94,2.0,No
7256,2.0,own,3142,66626.17,2,Middlesex,2287.27,4574.27,2.0,Yes
7257,2.0,own,1480,58334.15,0,North Shore,2138.14,3006.75,2.0,Yes
7258,0.0,own,2580,107696.37,2,Suffolk,3809.49,4667.66,0.0,No
7259,2.0,own,3574,76863.88,3,South Shore,4584.93,5132.76,2.0,No
7260,1.0,rent,3273,64152.76,1,North Shore,3232.1,3396.22,1.0,No
7261,1.0,own,2661,90216.65,2,Suffolk,4024.23,4957.68,1.0,Yes
7262,0.0,rent,3380,100922.93,2,Suffolk,3113.59,4347.41,0.0,No
7263,1.0,rent,3460,95067.98,0,South Shore,4283.79,2361.35,1.0,No
7264,1.0,rent,3111,93932.22,1,Suffolk,2720.21,3786.4,1.0,No
7265,1.0,own,2801,94492.74,1,Suffolk,4950.88,4308.78,1.0,No
7266,2.0,own,3784,61490.96,3,North Shore,1987.6,3474.54,2.0,No
7267,2.0,own,4106,52084.36,2,North Shore,3286.03,2951.32,2.0,No
7268,1.0,rent,1722,91199.24,3,Middlesex,3942.85,5122.64,1.0,No
7269,0.0,own,1338,88923.07,3,Suffolk,3574.05,3930.87,0.0,Yes
7270,2.0,rent,2200,92115.87,1,Middlesex,3006.07,4536.15,2.0,Yes
7271,1.0,own,2712,83403.99,1,South Shore,1694.1,4951.14,1.0,No
7272,1.0,own,4234,117966.71,2,Suffolk,3296.32,4178.44,1.0,No
7273,2.0,own,4480,51428.22,1,Suffolk,3568.56,4556.34,2.0,No
7274,2.0,own,3248,93929.43,2,South Shore,3991.45,4175.92,2.0,No
7275,2.0,rent,2531,100957.27,2,MetroWest,5536.94,4180.78,2.0,No
7276,1.0,own,3529,97077.46,2,Suffolk,2513.26,3974.02,1.0,No
7277,1.0,rent,2904,60416.4,2,North Shore,2025.3,3460.16,1.0,No
7278,2.0,own,4071,77182.97,2,North Shore,3269.81,3356.7,2.0,Yes
7279,1.0,own,3411,55381.14,2,South Shore,3560.98,4472.3,1.0,No
7280,3.0,own,1831,82876.22,2,South Shore,3799.62,3240.87,3.0,Yes
7281,3.0,own,4057,101486.05,1,South Shore,3668.12,4884.09,3.0,No
7282,1.0,own,1950,118083.81,0,Suffolk,3704.95,4261.29,1.0,Yes
7283,3.0,own,2487,68604.97,1,North Shore,1128.98,3888.03,3.0,No
7284,1.0,rent,1762,103301.93,2,MetroWest,3564.91,4164.4,1.0,No
7285,3.0,rent,2353,73515.21,1,North Shore,1963.6,3884.04,3.0,No
7286,2.0,rent,2137,40714.71,0,North Shore,3288.07,3187.7,2.0,No
7287,2.0,own,1617,34363.45,1,North Shore,1601.51,2054.88,2.0,No
7288,1.0,own,1905,69850.44,1,Middlesex,1465.04,3997.85,1.0,No
7289,1.0,own,2582,112489.47,2,South Shore,2743.03,4115.89,1.0,Yes
7290,1.0,own,2645,107145.68,1,MetroWest,4616.31,3355.48,1.0,No
7291,0.0,own,3974,90456.88,1,South Shore,4531.77,4233.03,0.0,No
7292,0.0,rent,2393,60705.84,2,North Shore,2651.2,3267.1,0.0,No
7293,2.0,rent,1885,49129.46,1,North Shore,2355.87,2745.42,2.0,No
7294,2.0,rent,2354,64814.1,1,North Shore,1590.4,2974.76,2.0,No
7295,2.0,own,4212,91621.61,1,South Shore,2424.17,4025.96,2.0,No
7296,1.0,own,3146,77846.64,2,South Shore,3028.58,3664.8,1.0,No
7297,2.0,own,1928,119726.47,1,South Shore,2082.96,4056.68,2.0,No
7298,3.0,own,2607,95631.81,0,South Shore,3754.52,3472.75,3.0,No
7299,2.0,own,3308,74922.02,1,South Shore,2757.58,2884.09,2.0,No
7300,3.0,own,3761,112093.9,0,MetroWest,4070.67,4686.87,3.0,Yes
7301,3.0,own,4318,94349.26,3,Middlesex,2711.89,4550.18,3.0,No
7302,3.0,own,3641,92887.43,2,South Shore,3619.11,4537.33,3.0,Yes
7303,1.0,own,1941,74818.1,1,Suffolk,2170.95,4987.28,1.0,No
7304,0.0,rent,3299,123415.69,0,Suffolk,3380.98,3894.42,0.0,Yes
7305,2.0,own,2440,96032.08,2,Middlesex,3608.65,5720.1,2.0,No
7306,1.0,own,3433,85614.04,1,North Shore,2416.25,3235.1,1.0,No
7307,1.0,own,2790,86490.53,2,Suffolk,2762.4,3450.87,1.0,No
7308,1.0,rent,1976,57055.08,1,North Shore,1380.33,3568.56,1.0,No
7309,1.0,own,4092,77721.89,1,Suffolk,3147.35,4181.93,1.0,No
7310,2.0,own,2826,52832.5,1,Middlesex,2935.6,2932.2,2.0,No
7311,1.0,own,3958,28471.67,1,North Shore,2078.64,4417.1,1.0,No
7312,2.0,own,2762,53996.07,2,North Shore,1094.69,4074.05,2.0,No
7313,2.0,own,1483,78209.8,0,North Shore,2680.28,3624.68,2.0,No
7314,1.0,rent,2232,65729.98,0,Middlesex,3629.65,2712.77,1.0,No
7315,0.0,own,2479,96762.93,1,Suffolk,3907.39,3841.61,0.0,Yes
7316,1.0,own,2736,44025.87,1,North Shore,2142.32,3923.07,1.0,No
7317,2.0,own,2610,68802.67,2,South Shore,1955.08,4197.87,2.0,No
7318,2.0,own,3154,88712.05,3,MetroWest,4900.07,4712.47,2.0,No
7319,0.0,own,4004,110030.11,4,Suffolk,2474.13,4349.32,0.0,No
7320,3.0,own,3750,115658.13,2,MetroWest,4100.37,4824.08,3.0,Yes
7321,2.0,own,1969,58701.91,3,North Shore,1364.7,3689.57,2.0,No
7322,2.0,rent,1527,66602.61,2,South Shore,3240.93,3707.68,2.0,No
7323,3.0,rent,1974,92976.37,1,MetroWest,3907.6,3503.68,3.0,No
7324,2.0,own,3918,113331.67,1,MetroWest,5294.26,4662.46,2.0,No
7325,1.0,own,3195,71911.32,2,Middlesex,2858.95,4254.93,1.0,Yes
7326,2.0,own,4468,110955.03,1,MetroWest,6378.32,4352.93,2.0,No
7327,2.0,own,2594,46205.61,1,North Shore,717.15,2995.33,2.0,No
7328,1.0,own,3395,81608.96,3,Suffolk,3185.75,5073.45,1.0,Yes
7329,1.0,own,4003,76852.34,1,Suffolk,3565.98,5065.49,1.0,Yes
7330,2.0,own,2977,87670.53,1,MetroWest,4525.59,3529.98,2.0,No
7331,1.0,rent,1941,68011.97,2,Middlesex,3772.31,4336.1,1.0,No
7332,2.0,own,4022,92925.48,1,MetroWest,5113.35,3764.8,2.0,No
7333,2.0,own,3462,76285.32,0,Middlesex,3340.64,5242.94,2.0,No
7334,1.0,own,2569,104124.16,2,Suffolk,3205.15,3549.84,1.0,No
7335,1.0,rent,2351,133961.88,1,Suffolk,2148.59,4029.04,1.0,No
7336,2.0,own,2856,29546.25,0,North Shore,2436.77,2216.32,2.0,No
7337,1.0,own,1668,105609.18,1,Suffolk,3401.58,3927.69,1.0,No
7338,3.0,own,3019,57797.73,3,Middlesex,1999.71,4105.24,3.0,No
7339,1.0,own,3297,70614.45,1,Suffolk,2932.92,4014.26,1.0,Yes
7340,2.0,own,5333,153448.47,2,South Shore,3879.22,4887.59,2.0,No
7341,2.0,own,2011,99365.61,2,South Shore,3103.5,2541.17,2.0,Yes
7342,1.0,rent,3631,117186.67,2,MetroWest,4575.92,4671.09,1.0,No
7343,0.0,own,3551,89231.63,1,South Shore,931.33,4073.84,0.0,No
7344,2.0,rent,2752,51114.9,1,North Shore,1623.75,3669.67,2.0,No
7345,1.0,own,3397,51732.26,1,North Shore,2549.03,2121.07,1.0,No
7346,3.0,own,3828,104488.25,1,MetroWest,7131.11,4544.54,3.0,Yes
7347,1.0,own,3513,106011.06,1,South Shore,2204.69,3980.76,1.0,No
7348,1.0,own,2888,114552.38,1,MetroWest,5376.66,4749.31,1.0,No
7349,2.0,own,3733,113685.83,2,MetroWest,3371.91,5469.46,2.0,No
7350,2.0,rent,1657,107983.24,2,MetroWest,4775.7,4433.33,2.0,No
7351,3.0,own,2656,59359.79,2,North Shore,2393.47,3362.36,3.0,Yes
7352,2.0,own,2245,55535.49,2,Middlesex,2608.39,3307.15,2.0,No
7353,2.0,own,4383,88319.0,1,South Shore,4130.02,3866.08,2.0,No
7354,1.0,own,5029,89949.1,1,Suffolk,2833.3,4487.51,1.0,Yes
7355,2.0,rent,4418,29241.63,2,North Shore,2020.07,3899.25,2.0,Yes
7356,1.0,own,3235,54688.04,1,North Shore,2145.43,3409.54,1.0,No
7357,2.0,own,3992,87263.76,1,North Shore,2984.86,3853.28,2.0,No
7358,2.0,own,2243,83191.83,0,North Shore,3378.97,3083.95,2.0,No
7359,3.0,rent,3770,58937.87,2,Middlesex,1569.4,3502.55,3.0,No
7360,3.0,own,4237,113941.19,1,South Shore,4384.05,4140.97,3.0,Yes
7361,2.0,own,4140,72742.56,2,Middlesex,1391.05,3929.69,2.0,No
7362,0.0,own,2662,116615.27,1,Suffolk,3720.79,3741.36,0.0,No
7363,0.0,rent,2835,46659.54,1,North Shore,2931.82,3662.26,0.0,Yes
7364,2.0,rent,2383,114346.47,2,MetroWest,1541.52,3054.69,2.0,No
7365,0.0,rent,3289,59117.12,1,North Shore,1990.61,3115.11,0.0,No
7366,2.0,own,3076,76734.24,1,South Shore,3963.52,4384.21,2.0,No
7367,0.0,own,1841,86629.15,2,MetroWest,3556.73,4640.19,0.0,Yes
7368,1.0,own,2716,136242.46,1,South Shore,4661.46,4041.36,1.0,No
7369,1.0,own,3954,42851.76,2,North Shore,964.87,3187.89,1.0,No
7370,2.0,own,3463,58239.44,2,North Shore,2460.5,3233.02,2.0,Yes
7371,2.0,own,3516,119004.06,2,MetroWest,4315.18,3984.05,2.0,No
7372,1.0,own,2426,86413.45,1,Suffolk,5210.22,3750.99,1.0,Yes
7373,2.0,rent,2241,63143.75,1,Middlesex,3281.29,3077.42,2.0,No
7374,1.0,own,2824,90444.33,1,MetroWest,3812.3,5263.16,1.0,No
7375,1.0,own,4092,59039.94,1,South Shore,3900.59,4032.2,1.0,No
7376,2.0,own,2423,104453.25,1,South Shore,3765.22,4159.9,2.0,No
7377,3.0,own,2119,117149.79,1,MetroWest,5448.61,3968.76,3.0,No
7378,1.0,own,1923,88507.64,1,South Shore,4036.75,3107.49,1.0,Yes
7379,2.0,own,2436,52074.19,3,South Shore,4076.02,2456.3,2.0,Yes
7380,2.0,own,2673,59218.21,1,South Shore,3038.68,3286.92,2.0,No
7381,1.0,rent,1926,104148.26,0,Middlesex,2439.53,2239.98,1.0,No
7382,3.0,own,3688,56450.41,2,North Shore,1618.58,3525.59,3.0,Yes
7383,1.0,own,4300,80214.88,2,Middlesex,2879.42,3937.83,1.0,No
7384,2.0,own,3347,46720.46,1,North Shore,1527.46,4078.08,2.0,No
7385,2.0,own,2666,88605.56,1,Middlesex,2267.91,4343.58,2.0,Yes
7386,0.0,rent,2081,82972.49,1,Suffolk,2920.83,4562.59,0.0,No
7387,3.0,own,3507,106127.87,1,Middlesex,4019.96,5895.13,3.0,No
7388,2.0,own,2640,88422.99,2,North Shore,2516.96,2904.48,2.0,No
7389,2.0,own,1879,23695.12,2,South Shore,3601.47,2369.64,2.0,No
7390,2.0,own,5062,87518.73,2,Middlesex,4017.55,3611.14,2.0,No
7391,2.0,own,2623,48468.42,2,North Shore,2042.4,3782.91,2.0,No
7392,2.0,own,4033,70697.35,1,Middlesex,3940.49,3759.21,2.0,No
7393,3.0,own,3799,45662.18,1,North Shore,940.87,4035.16,3.0,No
7394,1.0,own,3330,68573.89,0,Middlesex,3586.98,3692.17,1.0,No
7395,1.0,rent,2834,114992.59,1,Suffolk,4822.31,3796.59,1.0,No
7396,2.0,rent,3165,83574.5,2,Middlesex,3662.19,3500.3,2.0,No
7397,2.0,own,3738,78605.44,2,South Shore,2282.1,3499.09,2.0,No
7398,1.0,own,2716,65712.39,3,Middlesex,4116.06,4351.64,1.0,No
7399,1.0,own,3062,110534.33,2,Suffolk,3711.31,2567.65,1.0,No
7400,3.0,own,2547,103864.76,0,South Shore,3385.68,4431.47,3.0,No
7401,1.0,rent,2577,89484.36,0,North Shore,2048.79,2848.93,1.0,No
7402,2.0,own,3505,102724.55,1,South Shore,3182.5,2714.5,2.0,No
7403,0.0,own,2378,112269.08,1,Suffolk,4823.35,3154.43,0.0,No
7404,3.0,own,3769,72858.1,1,Middlesex,5389.31,3256.37,3.0,No
7405,2.0,own,2085,120574.64,2,MetroWest,5310.62,3253.69,2.0,No
7406,0.0,rent,2395,104373.73,1,Suffolk,1688.28,4255.26,0.0,No
7407,2.0,own,3532,124738.38,1,MetroWest,3535.39,3698.14,2.0,No
7408,1.0,own,3696,65150.19,2,South Shore,4638.41,3558.92,1.0,No
7409,1.0,own,4289,81485.32,2,Suffolk,3366.3,4462.8,1.0,No
7410,1.0,own,3199,57192.44,2,Middlesex,2432.65,4143.75,1.0,No
7411,2.0,own,2769,82034.78,2,South Shore,2939.25,4199.58,2.0,No
7412,1.0,own,4421,87719.72,0,Middlesex,3890.84,4079.98,1.0,No
7413,1.0,own,4049,50895.76,1,South Shore,3513.43,4924.62,1.0,No
7414,2.0,own,3207,69500.09,2,MetroWest,5466.78,3925.31,2.0,Yes
7415,0.0,rent,3156,92736.07,2,Suffolk,3109.69,4108.17,0.0,No
7416,2.0,rent,3873,73411.2,1,South Shore,3308.0,4471.61,2.0,Yes
7417,1.0,own,3227,65786.13,1,North Shore,2247.2,3194.39,1.0,No
7418,1.0,rent,2442,39796.04,2,North Shore,1641.73,2679.49,1.0,No
7419,1.0,own,2018,70806.4,2,North Shore,3007.36,2762.35,1.0,No
7420,2.0,own,2436,78734.02,2,South Shore,3388.98,3363.19,2.0,Yes
7421,2.0,rent,2415,121089.72,2,MetroWest,5482.5,4889.79,2.0,No
7422,1.0,own,3794,66929.89,1,North Shore,1015.09,3814.31,1.0,No
7423,1.0,own,2194,79851.37,0,Suffolk,4707.31,4224.39,1.0,No
7424,1.0,rent,3058,93451.43,2,Suffolk,3256.76,4183.23,1.0,No
7425,2.0,own,3920,68639.65,1,Middlesex,1692.08,4705.2,2.0,No
7426,2.0,own,2932,40637.58,1,North Shore,2089.96,2644.18,2.0,No
7427,1.0,own,3341,70239.23,3,North Shore,1091.04,4281.87,1.0,No
7428,2.0,own,2008,109562.45,2,MetroWest,4509.48,3576.24,2.0,No
7429,1.0,own,2383,106519.8,1,Suffolk,3282.68,3829.75,1.0,No
7430,1.0,own,4220,114853.56,1,MetroWest,5394.43,3613.3,1.0,Yes
7431,2.0,own,4218,86216.35,1,Middlesex,3136.04,3942.5,2.0,Yes
7432,0.0,own,2336,113951.13,1,Suffolk,4344.09,3923.12,0.0,No
7433,2.0,own,1915,102189.63,3,MetroWest,6179.94,4863.59,2.0,Yes
7434,0.0,rent,2230,85331.06,3,Suffolk,4010.75,3075.43,0.0,No
7435,1.0,own,2955,118217.68,1,Suffolk,4292.48,3701.07,1.0,Yes
7436,0.0,rent,4116,104249.35,1,South Shore,3506.45,4837.94,0.0,No
7437,2.0,own,3352,92260.6,2,MetroWest,4752.59,3935.53,2.0,No
7438,1.0,own,2502,90489.1,1,South Shore,2688.87,4348.2,1.0,No
7439,1.0,rent,3242,62239.66,1,North Shore,3549.61,2324.32,1.0,No
7440,2.0,own,2271,86772.46,1,Middlesex,2904.1,5190.85,2.0,Yes
7441,3.0,own,3427,45651.23,1,North Shore,287.11,3097.31,3.0,No
7442,1.0,own,3125,91333.76,1,Suffolk,4324.36,3686.82,1.0,No
7443,1.0,own,3335,64309.6,1,Middlesex,3247.82,3473.77,1.0,No
7444,1.0,own,4082,110317.31,2,Suffolk,3286.07,3464.49,1.0,No
7445,1.0,own,3536,110667.91,1,MetroWest,4349.45,4099.34,1.0,No
7446,1.0,own,2866,100214.73,2,South Shore,2617.79,3480.91,1.0,No
7447,2.0,own,2827,85469.59,1,Middlesex,3922.96,4125.22,2.0,No
7448,1.0,rent,2840,47519.09,2,South Shore,3687.39,3715.1,1.0,No
7449,1.0,own,3596,113281.32,1,Suffolk,3980.16,4295.83,1.0,No
7450,2.0,own,4131,85551.0,2,South Shore,3258.85,4981.99,2.0,Yes
7451,1.0,own,3939,122664.28,1,Suffolk,4295.79,4996.05,1.0,No
7452,2.0,rent,2362,79944.74,0,Suffolk,3641.25,2611.84,2.0,No
7453,,own,3661,89060.33,2,Suffolk,4350.24,5650.5,,No
7454,2.0,own,4115,86478.67,3,MetroWest,4059.1,4882.23,2.0,No
7455,1.0,own,3159,65970.69,2,North Shore,2047.12,4684.71,1.0,No
7456,1.0,rent,3343,71192.62,2,North Shore,1890.48,3572.13,1.0,Yes
7457,2.0,own,3550,117127.12,0,MetroWest,4805.55,4970.63,2.0,No
7458,2.0,rent,1955,54473.25,2,South Shore,2860.09,4001.92,2.0,No
7459,2.0,own,3453,91387.54,2,MetroWest,4073.14,4507.8,2.0,No
7460,2.0,own,4016,88550.07,2,Middlesex,2136.58,4101.74,2.0,No
7461,2.0,rent,3122,66071.44,2,Middlesex,3229.79,5184.51,2.0,Yes
7462,0.0,rent,3086,101320.7,2,Suffolk,3964.79,3800.71,0.0,No
7463,1.0,own,4034,106677.66,2,MetroWest,3265.44,5553.92,1.0,No
7464,0.0,own,4623,85228.77,1,North Shore,1831.55,3084.63,0.0,No
7465,2.0,own,3910,107371.89,2,Middlesex,2973.19,3689.67,2.0,No
7466,2.0,rent,4099,133031.13,3,MetroWest,4899.81,4237.51,2.0,No
7467,0.0,rent,4924,111018.89,2,Suffolk,2834.86,4074.79,0.0,No
7468,2.0,own,2443,137349.01,0,MetroWest,5959.7,4952.98,2.0,No
7469,1.0,own,2816,56580.33,2,North Shore,1750.21,2800.91,1.0,Yes
7470,2.0,own,3898,76049.15,3,North Shore,2146.09,3919.43,2.0,Yes
7471,2.0,own,2875,88379.73,1,MetroWest,3936.78,3701.01,2.0,No
7472,1.0,own,4346,69215.7,2,South Shore,3173.7,3900.82,1.0,No
7473,2.0,own,4231,112120.87,1,MetroWest,5249.35,4437.14,2.0,Yes
7474,3.0,own,2559,89822.37,3,South Shore,4783.17,3704.95,3.0,No
7475,1.0,own,2748,111815.96,1,Suffolk,2237.9,4012.5,1.0,No
7476,1.0,own,2540,98541.27,1,Middlesex,1120.79,4674.65,1.0,Yes
7477,2.0,own,2769,51339.42,1,Middlesex,1862.25,4462.48,2.0,Yes
7478,0.0,own,2713,104282.55,2,Suffolk,4726.47,4339.33,0.0,No
7479,1.0,own,4814,102164.36,2,Suffolk,4723.95,5088.66,1.0,No
7480,3.0,rent,3916,68629.04,2,South Shore,3340.3,4503.82,3.0,No
7481,2.0,own,2005,63212.13,1,North Shore,2384.09,2871.16,2.0,No
7482,0.0,own,2557,84288.48,2,Suffolk,2668.26,3830.91,0.0,Yes
7483,1.0,rent,4225,109318.11,1,MetroWest,3153.24,4752.23,1.0,Yes
7484,2.0,own,3802,103576.01,2,MetroWest,4681.39,4523.16,2.0,No
7485,1.0,own,4778,84690.19,2,Suffolk,3269.87,3226.21,1.0,No
7486,2.0,own,3131,79947.14,0,North Shore,3065.79,4694.07,2.0,Yes
7487,2.0,own,3744,99827.78,2,Suffolk,2264.29,5443.55,2.0,Yes
7488,2.0,own,2298,105111.01,4,South Shore,4437.88,3643.25,2.0,Yes
7489,2.0,own,1742,66185.31,2,South Shore,1963.37,3120.79,2.0,No
7490,2.0,own,1980,79130.15,1,Middlesex,2392.91,4972.01,2.0,Yes
7491,1.0,own,2515,86848.86,1,North Shore,2069.4,3091.96,1.0,Yes
7492,1.0,own,2476,57540.26,1,North Shore,2742.24,2446.65,1.0,No
7493,2.0,own,2458,71744.54,1,Middlesex,1127.2,5410.1,2.0,No
7494,4.0,own,3920,114610.12,1,South Shore,3892.12,4164.52,4.0,No
7495,2.0,own,4357,65282.49,0,North Shore,2972.43,3506.87,2.0,No
7496,1.0,own,3229,90041.32,0,South Shore,3906.9,4065.15,1.0,Yes
7497,2.0,own,4571,95157.61,1,Middlesex,2084.02,3466.28,2.0,No
7498,1.0,own,4469,38164.49,2,Middlesex,2693.35,3912.38,1.0,No
7499,1.0,own,2409,79869.24,1,MetroWest,4304.03,4713.04,1.0,No
7500,0.0,rent,3626,96686.61,1,MetroWest,3699.2,5090.47,0.0,No
7501,2.0,own,3497,82182.11,2,South Shore,3082.05,3771.1,2.0,No
