"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
6777,82220,277370,"Tech",37,7,13,"Massachusetts","SUV",4,"entertain"
6778,84568,445421,"Tech",38,6,7,"Maine","SUV",4,"entertain"
6779,120071,468584,"Finance",47,4,13,"Maine","LuxurySedan",4,"consume"
6780,131472,586809,"Govt",50,4,9,"Connecticut","Sedan",6,"consume"
6781,94073,420879,"Tech",44,9,10,"Maine","LuxurySedan",4,"entertain"
6782,74252,521496,"Govt",38,4,11,"Maine","LuxurySedan",4,"consume"
6783,111298,496821,"Govt",45,7,14,"Ontario","SUV",3,"consume"
6784,131256,521176,"Finance",47,5,18,"Maine","SUV",5,"consume"
6785,47102,369058,"Govt",43,4,9,"New York","Sedan",5,"consume"
6786,90868,341254,"Manufacturing",52,6,11,"US_Other","SUV",6,"consume"
6787,118750,423382,"Finance",60,3,13,"Maine","SUV",6,"consume"
6788,46456,395125,"Services",45,4,17,"Vermont","SUV",4,"consume"
6789,125170,421106,"Finance",45,5,22,"Connecticut","SUV",4,"entertain"
6790,94624,397242,"Finance",61,5,19,"New York","LuxurySedan",6,"consume"
6791,58345,370154,"Govt",44,3,19,"New Hampshire","LuxurySedan",1,"consume"
6792,85387,409815,"Govt",51,6,18,"New Hampshire","SUV",4,"consume"
6793,107857,481157,"Tech",48,1,48,"Maine","LuxurySedan",6,"entertain"
6794,109608,520598,"Education",54,6,15,"US_Other","Compact/Hybrid",6,"entertain"
6795,88020,454661,"Govt",52,6,15,"Rhode Island","SUV",8,"entertain"
6796,90589,445487,"Govt",43,7,13,"Maine","SUV",3,"entertain"
6797,115189,543428,"Other",43,3,11,"Maine","SUV",4,"consume"
6798,86792,476040,"Finance",49,3,10,"Maine","Sedan",8,"entertain"
6799,166098,606326,"Tech",44,6,11,"New Hampshire","Pickup",3,"entertain"
6800,135351,546208,"Finance",50,2,17,"Maine","LuxurySedan",4,"entertain"
6801,119749,478706,"Tech",48,4,12,"Maine","LuxurySedan",3,"consume"
6802,116292,498098,"Services",41,4,14,"Rhode Island","Pickup",5,"entertain"
6803,143755,604326,"Tech",45,3,15,"Vermont","SUV",5,"entertain"
6804,89213,373290,"Finance",45,5,9,"New Hampshire","LuxurySedan",6,"consume"
6805,68986,477990,"Services",45,1,45,"Can_Other","SUV",5,"consume"
6806,75905,415356,"Education",56,5,16,"Maine","LuxurySedan",2,"entertain"
6807,63661,413107,"Govt",53,1,53,"New Hampshire","Sedan",5,"consume"
6808,110930,515712,"Services",40,6,15,"Maine","Sedan",7,"consume"
6809,144915,603540,"Finance",47,6,3,"Maine","Compact/Hybrid",4,"consume"
6810,109826,481081,"Finance",43,7,8,"Maine","SUV",3,"entertain"
6811,55966,347834,"Tech",48,5,4,"Maine","LuxurySedan",4,"consume"
6812,108766,574151,"Govt",44,3,14,"Rhode Island","SUV",5,"entertain"
6813,100413,600289,"Education",46,3,14,"Maine","Sedan",4,"consume"
6814,78744,439085,"Education",43,1,43,"New York","LuxurySedan",4,"entertain"
6815,119880,375956,"Tech",40,4,20,"Maine","",4,"consume"
6816,77126,465625,"Services",50,4,19,"Maine","Pickup",2,"consume"
6817,75252,508640,"Govt",51,1,51,"Vermont","Sedan",3,"consume"
6818,51305,384376,"Tech",39,3,21,"New Hampshire","SUV",4,"entertain"
6819,93743,545655,"Services",40,4,22,"Ontario","SUV",3,"entertain"
6820,52228,514157,"Govt",47,4,16,"Massachusetts","Pickup",4,"entertain"
6821,77300,421510,"Manufacturing",49,3,16,"New Hampshire","LuxurySedan",2,"consume"
6822,51525,414693,"Govt",52,3,17,"Maine","Pickup",4,"consume"
6823,98990,402211,"Finance",50,6,20,"New Hampshire","",2,"consume"
6824,72689,471189,"Govt",43,4,13,"Massachusetts","SUV",2,"consume"
6825,96384,566953,"Govt",51,1,51,"Maine","LuxurySedan",5,"entertain"
6826,80766,479424,"Govt",42,6,7,"New Hampshire","SUV",5,"consume"
6827,59148,339222,"Services",40,3,12,"Connecticut","LuxurySedan",5,"entertain"
6828,77358,427347,"Tech",47,4,9,"Vermont","LuxurySedan",7,"consume"
6829,68857,484127,"Education",46,6,14,"Maine","Sedan",3,"entertain"
6830,119543,476149,"Finance",42,3,15,"Maine","SUV",3,"consume"
6831,60272,411532,"Tech",42,8,9,"Maine","Sedan",2,"entertain"
6832,128570,481214,"Tech",42,4,21,"New Hampshire","Compact/Hybrid",4,"entertain"
6833,78636,338350,"Finance",47,3,5,"Maine","Pickup",5,"entertain"
6834,98789,439463,"Finance",42,8,7,"New York","Sedan",4,"entertain"
6835,85715,586197,"Govt",51,4,8,"Maine","LuxurySedan",5,"consume"
6836,92052,408021,"Other",39,7,12,"Maine","SUV",8,"entertain"
6837,40774,416625,"Services",37,6,14,"Quebec","SUV",7,"consume"
6838,68192,399989,"Services",46,1,46,"Ontario","Compact/Hybrid",4,"entertain"
6839,91893,421552,"Govt",48,5,15,"Ontario","Sedan",3,"entertain"
6840,57917,503894,"Govt",45,3,13,"Massachusetts","",0,"entertain"
6841,143717,549663,"Manufacturing",53,1,53,"Maine","SUV",5,"consume"
6842,133027,446161,"Finance",51,4,14,"New York","SUV",4,"consume"
6843,55650,376090,"Services",55,3,15,"US_Other","Sedan",5,"consume"
6844,58996,388308,"Finance",48,5,10,"Maine","SUV",4,"entertain"
6845,93330,383572,"Services",46,6,19,"Maine","SUV",4,"consume"
6846,124878,467188,"Finance",49,7,18,"Maine","SUV",2,"entertain"
6847,112568,620592,"Govt",55,7,11,"Maine","Compact/Hybrid",4,"entertain"
6848,85263,434564,"Govt",51,4,18,"Maine","Compact/Hybrid",2,"consume"
6849,119787,458004,"Tech",50,8,14,"Maine","Pickup",1,"consume"
6850,25712,285313,"Govt",34,3,16,"New York","LuxurySedan",2,"consume"
6851,109371,491059,"Other",38,5,12,"Maine","Sedan",6,"consume"
6852,107013,441955,"Tech",45,1,45,"Ontario","SUV",6,"entertain"
6853,115347,553453,"Govt",54,2,18,"New Hampshire","Sedan",5,"consume"
6854,179559,615674,"Tech",43,3,20,"Vermont","SUV",3,"entertain"
6855,148280,536487,"Tech",46,3,13,"Maine","Sedan",1,"consume"
6856,115889,538825,"Services",44,6,15,"Maine","Pickup",3,"consume"
6857,114536,533840,"Finance",36,4,16,"Quebec","SUV",3,"entertain"
6858,94834,522948,"Education",47,5,17,"New Hampshire","SUV",4,"consume"
6859,82040,503272,"Education",42,6,17,"Massachusetts","Sedan",5,"entertain"
6860,86146,520925,"Govt",43,3,15,"Rhode Island","SUV",1,"entertain"
6861,139985,525575,"Finance",45,2,8,"Maine","SUV",2,"entertain"
6862,73189,489057,"Govt",45,7,13,"New Hampshire","Sedan",2,"entertain"
6863,58105,402579,"Finance",50,6,10,"US_Other","",7,"consume"
6864,67410,429704,"Govt",44,5,17,"Vermont","Sedan",2,"consume"
6865,182332,595374,"Finance",40,5,18,"Maine","LuxurySedan",5,"entertain"
6866,84738,434931,"Services",44,7,12,"Rhode Island","LuxurySedan",6,"consume"
6867,85992,440576,"Services",46,3,22,"New Hampshire","Compact/Hybrid",3,"entertain"
6868,114193,423209,"Finance",54,5,14,"Rhode Island","SUV",5,"consume"
6869,101227,507377,"Govt",56,5,12,"US_Other","SUV",4,"consume"
6870,163974,565495,"Finance",53,5,18,"Maine","Pickup",2,"entertain"
6871,127313,469408,"Finance",39,5,15,"Maine","SUV",5,"entertain"
6872,119512,511052,"Tech",37,3,10,"Maine","LuxurySedan",1,"entertain"
6873,123828,442188,"Finance",51,8,7,"Ontario","SUV",8,"consume"
6874,63879,553990,"Govt",43,5,13,"New Hampshire","Sedan",3,"consume"
6875,120978,461121,"Finance",43,6,18,"Vermont","SUV",5,"consume"
6876,88134,469874,"Services",46,3,19,"Maine","LuxurySedan",4,"entertain"
6877,51055,446994,"Govt",55,4,10,"Maine","SUV",2,"entertain"
6878,74445,559796,"Govt",44,1,44,"Maine","Pickup",4,"entertain"
6879,51445,336287,"Education",46,5,13,"Maine","Compact/Hybrid",4,"entertain"
6880,107365,507218,"Finance",50,4,12,"Maine","LuxurySedan",5,"entertain"
6881,73634,400995,"Services",46,6,14,"Maine","Sedan",3,"consume"
6882,128612,503351,"Finance",46,3,7,"Connecticut","SUV",3,"consume"
6883,111101,548736,"Tech",41,7,6,"Maine","Sedan",4,"entertain"
6884,87274,471861,"Finance",39,6,17,"Maine","Sedan",7,"entertain"
6885,88111,346929,"Manufacturing",42,9,12,"Massachusetts","SUV",3,"entertain"
6886,109989,475249,"Finance",51,6,18,"Maine","Pickup",1,"entertain"
6887,56164,473701,"Govt",43,6,12,"Rhode Island","Sedan",5,"consume"
6888,72900,325108,"Tech",35,2,12,"Quebec","Pickup",3,"consume"
6889,84766,491722,"Govt",37,7,13,"Maine","Compact/Hybrid",3,"consume"
6890,68065,408339,"Govt",46,5,15,"Maine","LuxurySedan",4,"consume"
6891,83431,396043,"Education",39,5,13,"Maine","SUV",4,"entertain"
6892,80080,377687,"Govt",46,4,12,"Maine","Sedan",8,"entertain"
6893,125026,415147,"Finance",45,5,11,"Maine","SUV",5,"consume"
6894,127681,516006,"Finance",52,4,15,"Maine","LuxurySedan",3,"consume"
6895,32287,407711,"Govt",44,5,12,"Maine","Pickup",8,"entertain"
6896,138027,455879,"Finance",41,4,9,"Vermont","Compact/Hybrid",5,"entertain"
6897,93493,466934,"Finance",52,4,14,"Maine","SUV",3,"consume"
6898,41332,366648,"Govt",42,8,18,"Massachusetts","LuxurySedan",3,"entertain"
6899,88791,568987,"Govt",48,3,14,"Maine","LuxurySedan",4,"consume"
6900,127461,496138,"Tech",56,6,16,"New York","Compact/Hybrid",8,"consume"
6901,80845,404876,"Govt",43,5,13,"Ontario","SUV",2,"entertain"
6902,76036,513723,"Govt",44,3,19,"New York","SUV",3,"entertain"
6903,71749,508127,"Govt",46,6,14,"Maine","SUV",5,"consume"
6904,103216,523079,"Finance",42,6,6,"New Hampshire","Sedan",4,"consume"
6905,84067,411197,"Finance",44,6,15,"New Hampshire","Compact/Hybrid",2,"consume"
6906,120316,549568,"Tech",42,4,13,"Maine","LuxurySedan",3,"entertain"
6907,120234,577433,"Finance",46,5,13,"Maine","Compact/Hybrid",5,"consume"
6908,47703,365720,"Govt",44,3,18,"Connecticut","SUV",7,"entertain"
6909,116722,440828,"Finance",44,5,15,"Can_Other","Pickup",2,"consume"
6910,38122,302980,"Govt",37,2,11,"Maine","Pickup",2,"entertain"
6911,100132,485064,"Govt",45,6,10,"Vermont","Sedan",2,"consume"
6912,124933,532912,"Finance",42,4,16,"New York","Pickup",2,"entertain"
6913,105516,407567,"Services",52,4,14,"Maine","Sedan",3,"entertain"
6914,104382,525900,"Finance",37,5,9,"Maine","SUV",1,"consume"
6915,87760,492617,"Govt",38,5,23,"Vermont","LuxurySedan",3,"entertain"
6916,50417,334226,"Govt",47,5,11,"Maine","LuxurySedan",3,"consume"
6917,133133,524760,"Finance",48,5,13,"Maine","Sedan",6,"entertain"
6918,103080,467988,"Finance",45,3,12,"US_Other","SUV",2,"consume"
6919,132994,451105,"Finance",39,4,13,"Quebec","",5,"entertain"
6920,112841,511835,"Other",38,8,14,"Maine","Sedan",7,"entertain"
6921,95928,509388,"Govt",51,6,7,"New Hampshire","Compact/Hybrid",2,"consume"
6922,69953,404927,"Manufacturing",50,6,13,"US_Other","Pickup",4,"consume"
6923,57114,411341,"Education",44,3,12,"Maine","LuxurySedan",6,"entertain"
6924,85663,557389,"Govt",45,8,16,"New Hampshire","Compact/Hybrid",3,"entertain"
6925,76003,406741,"Finance",38,4,12,"Maine","Sedan",4,"consume"
6926,78736,558756,"Govt",45,2,12,"Maine","",6,"consume"
6927,113852,433295,"Tech",51,4,12,"Maine","SUV",1,"entertain"
6928,139838,562656,"Finance",46,8,11,"Massachusetts","LuxurySedan",4,"entertain"
6929,97996,435505,"Tech",39,2,12,"Connecticut","LuxurySedan",7,"consume"
6930,117064,412614,"Finance",41,4,15,"Maine","SUV",5,"consume"
6931,71500,457684,"Tech",40,6,7,"Vermont","LuxurySedan",6,"entertain"
6932,153843,530779,"Manufacturing",44,6,12,"Maine","SUV",3,"consume"
6933,98550,582114,"Education",48,2,14,"New York","LuxurySedan",5,"entertain"
6934,76437,384904,"Tech",51,5,12,"Maine","Sedan",6,"consume"
6935,87786,517863,"Govt",45,4,12,"Maine","Sedan",3,"entertain"
6936,104500,462906,"Tech",40,6,11,"New Hampshire","SUV",1,"entertain"
6937,108627,481809,"Tech",44,7,11,"Massachusetts","SUV",3,"entertain"
6938,140839,495427,"Tech",48,1,48,"Maine","Compact/Hybrid",2,"entertain"
6939,131652,477975,"Finance",41,4,15,"Vermont","LuxurySedan",7,"consume"
6940,74950,495409,"Govt",43,3,14,"New Hampshire","LuxurySedan",2,"consume"
6941,74399,428524,"Tech",50,5,7,"Massachusetts","Sedan",7,"entertain"
6942,132360,503793,"Finance",47,1,47,"Maine","SUV",4,"consume"
6943,104848,458248,"Services",48,2,18,"New Hampshire","LuxurySedan",3,"consume"
6944,101135,368572,"Finance",43,7,20,"Massachusetts","LuxurySedan",4,"consume"
6945,96340,371650,"Manufacturing",42,2,15,"New Hampshire","LuxurySedan",4,"consume"
6946,87335,417202,"Finance",46,5,13,"Vermont","Sedan",2,"entertain"
6947,63088,407050,"Services",52,4,16,"New Hampshire","Sedan",1,"consume"
6948,85140,436477,"Tech",50,4,9,"Rhode Island","LuxurySedan",4,"consume"
6949,112569,524034,"Finance",38,5,14,"Rhode Island","Pickup",3,"entertain"
6950,121412,666004,"Services",47,2,19,"New Hampshire","SUV",6,"consume"
6951,71174,414121,"Education",44,4,18,"Maine","LuxurySedan",4,"entertain"
6952,123986,454436,"Tech",53,2,14,"Vermont","LuxurySedan",5,"consume"
6953,37651,349258,"Govt",44,4,16,"New Hampshire","Compact/Hybrid",3,"entertain"
6954,72634,531162,"Govt",62,6,12,"Maine","LuxurySedan",4,"consume"
6955,60680,477607,"Govt",47,6,15,"Maine","LuxurySedan",4,"entertain"
6956,112384,473869,"Tech",34,6,11,"Massachusetts","LuxurySedan",5,"entertain"
6957,78487,417694,"Services",45,4,9,"Maine","Sedan",4,"entertain"
6958,117665,540061,"Education",42,3,14,"Maine","Pickup",4,"entertain"
6959,123646,395781,"Finance",39,4,16,"Vermont","LuxurySedan",3,"consume"
6960,71330,497666,"Tech",51,4,12,"Maine","LuxurySedan",4,"entertain"
6961,91562,320350,"Tech",45,4,14,"New Hampshire","Pickup",5,"entertain"
6962,137945,565478,"Other",34,4,5,"Maine","Sedan",5,"consume"
6963,69358,505174,"Govt",41,5,14,"New Hampshire","",3,"consume"
6964,55052,494393,"Govt",49,5,16,"Vermont","LuxurySedan",5,"consume"
6965,33451,389047,"Govt",47,3,11,"Maine","Sedan",5,"entertain"
6966,48260,393452,"Education",40,3,15,"Vermont","SUV",2,"entertain"
6967,139343,643257,"Services",52,6,15,"Maine","SUV",4,"entertain"
6968,131938,433018,"Finance",40,3,15,"Vermont","SUV",3,"entertain"
6969,94999,422671,"Tech",38,9,10,"New York","SUV",3,"entertain"
6970,93801,315140,"Tech",48,7,4,"Massachusetts","LuxurySedan",1,"entertain"
6971,86433,361893,"Finance",50,4,11,"Can_Other","Compact/Hybrid",2,"entertain"
6972,65822,428996,"Govt",48,3,11,"Massachusetts","Sedan",5,"consume"
6973,95773,413972,"Tech",46,6,17,"Maine","Pickup",1,"entertain"
6974,67535,394345,"Education",40,3,17,"Can_Other","LuxurySedan",4,"consume"
6975,72141,394295,"Govt",41,4,14,"Maine","Pickup",5,"entertain"
6976,89442,391260,"Tech",42,5,12,"Massachusetts","Sedan",2,"consume"
6977,85935,411273,"Manufacturing",44,9,9,"Can_Other","Sedan",2,"consume"
6978,66828,382042,"Manufacturing",41,4,13,"Maine","Compact/Hybrid",6,"entertain"
6979,97018,447873,"Other",39,4,11,"Maine","SUV",4,"consume"
6980,60004,494295,"Education",41,6,17,"New Hampshire","LuxurySedan",5,"consume"
6981,74468,317756,"Services",47,3,12,"Ontario","Compact/Hybrid",5,"consume"
6982,140792,529998,"Tech",44,6,16,"Maine","Compact/Hybrid",2,"entertain"
6983,77376,373164,"Tech",48,3,14,"New Hampshire","LuxurySedan",2,"consume"
6984,89885,596895,"Govt",48,2,11,"Massachusetts","",3,"consume"
6985,93283,492401,"Govt",38,2,12,"Ontario","Sedan",3,"consume"
6986,124855,559969,"Finance",45,6,12,"Maine","Compact/Hybrid",3,"entertain"
6987,78335,482190,"Govt",55,7,9,"New Hampshire","SUV",3,"entertain"
6988,58224,286269,"Tech",45,7,10,"New Hampshire","LuxurySedan",5,"entertain"
6989,92843,529249,"Education",41,6,6,"Rhode Island","LuxurySedan",5,"entertain"
6990,129313,504553,"Tech",48,6,15,"Rhode Island","LuxurySedan",5,"entertain"
6991,72229,418958,"Govt",47,5,15,"New Hampshire","Sedan",4,"entertain"
6992,66507,477985,"Services",50,5,12,"New York","SUV",5,"entertain"
6993,52378,413823,"Govt",52,2,16,"New Hampshire","LuxurySedan",6,"consume"
6994,49539,408928,"Govt",45,7,17,"New York","SUV",3,"consume"
6995,46888,346327,"Other",50,3,16,"Vermont","LuxurySedan",5,"entertain"
6996,105892,542616,"Finance",53,6,13,"Quebec","SUV",3,"consume"
6997,87808,452824,"Services",35,4,18,"New Hampshire","Compact/Hybrid",2,"entertain"
6998,117046,531836,"Services",55,5,14,"Maine","LuxurySedan",6,"entertain"
6999,151060,484622,"Tech",38,5,5,"New York","SUV",2,"entertain"
7000,128509,653281,"Education",46,5,15,"Vermont","SUV",2,"entertain"
7001,89182,487654,"Services",40,1,40,"Quebec","SUV",2,"consume"
7002,148927,521584,"Tech",43,4,14,"Maine","LuxurySedan",4,"entertain"
7003,73243,397961,"Education",46,3,13,"Quebec","SUV",3,"entertain"
7004,121148,453796,"Finance",51,3,7,"Maine","SUV",4,"entertain"
7005,68186,534954,"Services",48,5,19,"Vermont","Pickup",2,"entertain"
7006,112694,456829,"Finance",50,4,7,"Ontario","Compact/Hybrid",5,"entertain"
7007,29809,287563,"Govt",45,3,19,"Maine","Pickup",3,"entertain"
7008,116617,624195,"Govt",44,3,17,"New York","",3,"entertain"
7009,83139,487469,"Govt",42,3,16,"Vermont","SUV",5,"consume"
7010,43836,374411,"Govt",56,7,5,"Vermont","Sedan",3,"entertain"
7011,105934,417539,"Finance",39,5,16,"US_Other","SUV",6,"consume"
7012,84351,471229,"Govt",46,9,12,"Maine","Pickup",5,"consume"
7013,75695,415080,"Education",39,3,12,"New Hampshire","LuxurySedan",4,"consume"
7014,109144,429979,"Education",40,1,40,"Vermont","Sedan",2,"consume"
7015,100194,500160,"Tech",38,4,10,"Quebec","Sedan",5,"consume"
7016,112805,422088,"Finance",43,4,10,"Quebec","SUV",4,"consume"
7017,106773,450947,"Manufacturing",47,3,10,"Maine","Sedan",4,"consume"
7018,131238,469068,"Finance",51,6,13,"New Hampshire","Sedan",0,"consume"
7019,86524,381312,"Services",46,4,15,"Vermont","Pickup",2,"consume"
7020,64635,410130,"Govt",46,5,19,"Can_Other","LuxurySedan",4,"consume"
7021,116462,431261,"Finance",45,5,15,"Maine","SUV",3,"consume"
7022,137092,478265,"Finance",45,5,11,"New York","LuxurySedan",3,"entertain"
7023,103238,538531,"Education",54,6,12,"Maine","Compact/Hybrid",3,"entertain"
7024,74109,495834,"Govt",45,6,15,"Maine","Sedan",4,"consume"
7025,105471,485616,"Finance",45,5,16,"Maine","Compact/Hybrid",4,"entertain"
7026,73986,447199,"Services",45,7,11,"Massachusetts","LuxurySedan",7,"entertain"
7027,70434,482619,"Govt",43,4,11,"Maine","",6,"entertain"
7028,90961,418765,"Tech",44,8,10,"Ontario","LuxurySedan",2,"entertain"
7029,116293,494028,"Finance",48,4,9,"Can_Other","LuxurySedan",3,"consume"
7030,45574,331083,"Govt",42,4,11,"New York","Compact/Hybrid",3,"consume"
7031,112187,507365,"Tech",44,7,6,"Rhode Island","Sedan",2,"consume"
7032,104498,441912,"Finance",40,2,9,"Maine","Compact/Hybrid",2,"entertain"
7033,123058,547651,"Tech",36,5,11,"Maine","Sedan",6,"consume"
7034,87549,422177,"Education",42,6,14,"New Hampshire","SUV",3,"entertain"
7035,92773,507269,"Finance",45,1,45,"Vermont","SUV",3,"consume"
7036,33821,417572,"Govt",32,5,15,"Massachusetts","Sedan",5,"entertain"
7037,99352,438428,"Tech",48,5,10,"Maine","SUV",3,"consume"
7038,120018,484095,"Services",55,3,17,"Quebec","Compact/Hybrid",4,"consume"
7039,95986,531347,"Govt",49,6,15,"Maine","SUV",5,"consume"
7040,86690,456444,"Finance",41,2,19,"Maine","Pickup",2,"consume"
7041,95526,371398,"Tech",49,7,18,"New Hampshire","Pickup",4,"consume"
7042,103285,613416,"Govt",44,2,7,"Maine","LuxurySedan",5,"consume"
7043,110869,584352,"Govt",38,4,16,"Maine","LuxurySedan",4,"consume"
7044,101545,496048,"Tech",43,5,12,"New York","LuxurySedan",5,"entertain"
7045,124400,433986,"Tech",45,5,12,"US_Other","SUV",2,"entertain"
7046,82423,482711,"Govt",51,2,15,"Maine","SUV",4,"consume"
7047,90448,441903,"Finance",42,6,11,"New York","Sedan",5,"consume"
7048,126561,472754,"Finance",46,3,19,"Ontario","Pickup",4,"entertain"
7049,143801,568407,"Finance",44,7,25,"Rhode Island","Sedan",1,"consume"
7050,95940,456075,"Tech",48,4,9,"New Hampshire","Sedan",2,"consume"
7051,159454,461510,"Finance",46,4,15,"Maine","Sedan",8,"consume"
7052,117584,391281,"Services",52,3,13,"New Hampshire","Sedan",0,"consume"
7053,93276,480942,"Services",43,3,13,"Vermont","SUV",3,"entertain"
7054,112095,511260,"Govt",49,3,21,"New Hampshire","",5,"entertain"
7055,73278,469658,"Finance",32,7,12,"Maine","Pickup",4,"entertain"
7056,67916,436203,"Services",45,5,13,"US_Other","SUV",4,"consume"
7057,81106,382073,"Tech",40,6,18,"Quebec","",5,"consume"
7058,43041,398763,"Services",48,5,13,"Maine","Pickup",5,"consume"
7059,65964,377771,"Education",51,4,17,"Maine","Sedan",7,"consume"
7060,101097,518855,"Finance",51,6,15,"Massachusetts","LuxurySedan",4,"consume"
7061,61474,329531,"Services",48,2,16,"Maine","LuxurySedan",5,"entertain"
7062,124406,619664,"Finance",47,4,16,"New Hampshire","Sedan",5,"entertain"
7063,72339,493940,"Govt",40,3,20,"Massachusetts","Compact/Hybrid",6,"entertain"
7064,129666,479658,"Tech",48,6,14,"Maine","LuxurySedan",3,"consume"
